,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,SalePrice,count_of_porch,sum_of_area_porch,PC_added,Total_flor_SF
1284,50,RL,50.0,9638,Noune,Reg,Lvl,Inside,Gtl,SWISU,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,Noune,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,2447,0,0,2,0,4,1,Gd,10,1,Gd,Detchd,1969.0,Unf,1,336,TA,TA,Y,272,Noune,Noune,0,WD,Normal,12.037659911047468,2,158,-1.291412494048092,2447
1285,50,RM,50.0,6000,Noune,Reg,Lvl,Inside,Gtl,BrkSide,1Fam,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,Noune,0.0,TA,Fa,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseF,0,1412,0,0,1,0,4,1,TA,6,1,Gd,Detchd,1939.0,Unf,1,280,TA,TA,Y,45,Noune,Noune,0,WD,Normal,11.794345471549745,0,0,-1.2885017591881132,1412
1286,20,RL,81.28888888888889,9790,Noune,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,TA,TA,CBlock,TA,TA,No,ALQ,Rec,GasA,TA,Y,SBrkr,0,1328,1,0,1,1,3,1,TA,6,2,Gd,Attchd,1963.0,Unf,2,528,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.870606902224587,1,26,0.3906224421868626,1328
1287,20,RL,83.46153846153847,36500,Noune,IR1,Low,Inside,Mod,ClearCr,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621.0,TA,Gd,CBlock,TA,TA,Av,Rec,Unf,GasA,Fa,Y,SBrkr,0,1582,0,1,2,0,4,1,TA,7,0,Noune,Attchd,1964.0,Unf,2,390,TA,TA,N,168,Noune,Noune,0,WD,Normal,12.154784614286667,1,198,0.8480064890980178,1582
1288,120,RL,40.0,5664,Noune,IR1,Lvl,Inside,Gtl,StoneBr,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,Noune,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1659,1,0,2,0,2,1,Ex,5,1,Ex,Attchd,2000.0,Fin,2,499,TA,TA,Y,212,Noune,Noune,0,WD,Normal,12.535379989788607,1,59,1.8169248740217563,1659
1289,60,RL,86.0,11065,Noune,IR1,Lvl,Inside,Gtl,NridgHt,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,788.0,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,GasA,Ex,Y,SBrkr,0,1970,0,0,2,1,3,1,Ex,8,1,Gd,BuiltIn,2006.0,Fin,3,753,TA,TA,Y,177,Noune,Noune,0,New,Partial,12.546113507028412,1,74,-1.32549234803368,1970
1290,80,RL,76.46236559139786,14112,Noune,IR1,Lvl,Corner,Gtl,NAmes,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,0,1152,1,0,1,0,3,1,TA,6,1,Gd,Attchd,1964.0,RFn,2,484,TA,TA,Y,227,Noune,Noune,0,WD,Normal,12.103491596905931,0,0,1.4622109861153758,1152
1291,160,RM,21.0,1680,Noune,Reg,Lvl,Inside,Gtl,BrDale,Twnhs,2Story,5,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,268.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,0,1302,0,0,2,1,3,1,TA,6,0,Noune,Detchd,1972.0,Unf,1,264,TA,TA,Y,185,Noune,Noune,0,WD,Normal,11.691080018519527,0,0,-0.6333900111542097,1302
1292,70,RM,60.0,6600,Noune,Reg,Lvl,Corner,Gtl,OldTown,1Fam,2Story,5,4,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,Noune,0.0,TA,TA,Stone,TA,TA,No,Unf,Unf,GasA,TA,N,SBrkr,0,2372,0,0,2,0,4,2,TA,11,0,Noune,Attchd,1985.0,RFn,1,432,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.58525542883217,1,287,-1.3144558116895928,2372
1293,60,RL,78.0,10140,Noune,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,2Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,Noune,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,0,1664,0,0,2,1,4,1,TA,8,1,TA,Attchd,1976.0,RFn,2,528,TA,TA,Y,0,GdWo,Noune,0,WD,Normal,12.000897933306716,2,287,-0.759906130168922,1664
1294,20,RL,60.0,8172,Noune,Reg,Lvl,Inside,Gtl,Edwards,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,Noune,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,0,864,1,0,1,0,2,1,TA,5,0,Noune,Detchd,1957.0,Unf,2,572,TA,TA,N,0,Noune,Noune,0,WD,Normal,11.652696102959753,0,0,-0.8382322644813353,864
1295,20,RL,70.0,8400,Noune,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,Gd,Y,SBrkr,0,1052,1,0,1,1,3,1,TA,5,0,Noune,Attchd,1968.0,RFn,1,288,TA,TA,Y,356,GdWo,Noune,0,WD,Normal,11.83863282480007,0,0,1.4798535039207779,1052
1296,20,RL,80.0,8700,Noune,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,6,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,TA,Gd,CBlock,TA,TA,Mn,ALQ,Unf,GasA,Gd,Y,SBrkr,0,1128,1,0,2,0,3,1,TA,6,0,Noune,Attchd,1963.0,RFn,2,525,TA,TA,Y,192,MnPrv,Noune,0,WD,Normal,11.951186847493476,2,143,0.809871715158767,1128
1297,180,RM,35.0,3675,Noune,Reg,Lvl,Inside,Gtl,Edwards,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,0,1072,1,0,2,0,2,1,TA,5,0,Noune,Basment,2005.0,Fin,2,525,TA,TA,Y,0,Noune,Noune,0,New,Partial,11.849404844423074,1,44,0.24796031067055482,1072
1298,60,RL,313.0,63887,Noune,IR3,Bnk,Corner,Gtl,Edwards,1Fam,2Story,10,5,2008,2008,Hip,ClyTile,Stucco,Stucco,Stone,796.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,0,5642,2,0,2,1,3,1,Ex,12,3,Gd,Attchd,2008.0,Fin,2,1418,TA,TA,Y,214,Noune,Noune,0,New,Partial,11.982935344196433,1,292,13.626867058916176,5642
1299,20,RL,75.0,7500,Noune,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,Noune,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Rec,GasA,Ex,Y,SBrkr,0,1246,1,0,1,1,3,1,Gd,6,0,Noune,Attchd,1959.0,RFn,1,305,TA,TA,Y,218,GdPrv,Noune,0,WD,Normal,11.944714374881176,0,0,1.56912159015598,1246
1300,60,RL,79.87755102040816,10762,Noune,IR1,Lvl,CulDSac,Gtl,Gilbert,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,Noune,344.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1983,0,0,2,1,3,1,Gd,9,1,TA,Attchd,1999.0,Fin,2,490,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.323860125621126,0,0,0.6010008716385744,1983
1301,70,RL,71.8048780487805,7500,Noune,IR1,Bnk,Inside,Gtl,Crawfor,1Fam,2Story,6,7,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,Noune,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Fa,Y,SBrkr,0,1494,0,0,1,0,3,1,Gd,7,2,Gd,Attchd,1942.0,Unf,1,213,TA,TA,P,0,Noune,Noune,0,WD,Normal,12.086731521684555,1,224,0.2207934519774172,1494
1302,60,RL,92.0,10120,Noune,Reg,Lvl,Inside,Gtl,NoRidge,1Fam,2Story,8,5,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,391.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,2526,1,0,2,1,4,1,Gd,8,1,TA,Attchd,1994.0,RFn,3,844,TA,TA,Y,309,Noune,Noune,0,WD,Normal,12.577639650232573,1,78,0.7051538812974958,2526
1303,20,RL,73.0,8688,Noune,Reg,Lvl,Inside,Gtl,Somerst,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,0,1616,0,0,2,0,3,1,Gd,7,0,Noune,Attchd,2005.0,RFn,3,834,TA,TA,Y,208,Noune,Noune,0,WD,Normal,12.354496960983985,1,59,-1.3898923568107162,1616
1304,160,RM,32.0,3363,Noune,Reg,Lvl,Inside,Gtl,Edwards,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1708,0,0,2,0,3,1,Gd,7,0,Noune,Detchd,2004.0,Unf,2,380,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.775297421715827,1,40,-1.3122727605446085,1708
1305,20,RL,108.0,13173,Noune,IR1,Lvl,Corner,Gtl,NridgHt,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1652,1,0,2,0,2,1,Ex,6,2,Ex,Attchd,2006.0,Fin,2,840,TA,TA,Y,404,Noune,Noune,0,WD,Normal,12.691583538230217,1,102,2.9401038695140427,1652
1306,120,RL,48.0,6955,Noune,IR1,Lvl,Inside,Gtl,NridgHt,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1368,0,0,2,0,2,1,Gd,6,1,Gd,Attchd,2005.0,RFn,2,474,TA,TA,Y,132,Noune,Noune,0,New,Partial,12.218500103788143,1,35,-1.3598147632575994,1368
1307,20,RL,60.0,8072,Noune,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,TA,Gd,PConc,Gd,Gd,No,ALQ,Unf,GasA,Ex,Y,SBrkr,0,990,1,0,1,0,3,1,TA,5,0,Noune,Detchd,2000.0,Unf,2,480,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.835016210489899,1,64,0.7429213573179779,990
1308,20,RM,100.0,12000,Noune,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,Noune,0.0,TA,TA,CBlock,TA,TA,No,GLQ,ALQ,GasA,Ex,Y,SBrkr,0,1122,1,0,1,0,2,1,Gd,6,0,Noune,Attchd,1948.0,Unf,2,528,TA,TA,Y,0,GdWo,Noune,0,WD,Normal,11.898194668458823,1,36,0.41759014240165765,1122
1309,20,RL,71.5,7153,Noune,Reg,Lvl,Inside,Gtl,SawyerW,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,0,1294,1,0,2,0,3,1,Gd,6,0,Noune,Attchd,1991.0,RFn,2,496,TA,TA,Y,112,GdWo,Noune,0,WD,Normal,12.09626335986454,1,51,1.959774025761007,1294
1310,20,RL,100.0,17500,Noune,Reg,Lvl,Inside,Gtl,Crawfor,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,Noune,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,0,1902,1,0,2,0,3,1,Ex,7,2,TA,Attchd,1959.0,Fin,2,567,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.721888795877375,2,369,2.452083875950301,1902
1311,20,RL,68.0,8814,Noune,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1274,1,0,2,0,3,1,Gd,6,0,Noune,Attchd,2005.0,RFn,2,508,TA,TA,Y,264,Noune,Noune,0,New,Partial,12.220966184120165,1,98,1.2020214635245339,1274
1312,60,RL,91.87878787878788,9572,Noune,IR1,Lvl,Inside,Gtl,NoRidge,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,2810,0,0,2,1,4,1,Gd,9,1,Ex,Attchd,1990.0,RFn,2,750,Gd,Gd,Y,500,Noune,Noune,0,WD,Normal,12.618185607609803,0,0,-0.0411397466803949,2810
1313,60,RL,108.0,14774,Noune,IR1,Lvl,Corner,Gtl,NoRidge,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,2599,0,0,2,1,4,1,Gd,10,1,TA,BuiltIn,1999.0,Fin,3,779,TA,TA,Y,668,Noune,Noune,0,WD,Normal,12.716405147731708,1,30,-1.3628467787367442,2599
1314,20,RL,60.0,8190,Noune,Reg,Lvl,Inside,Gtl,Edwards,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,Noune,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,0,948,1,0,1,0,3,1,TA,5,1,TA,Detchd,1956.0,Unf,1,280,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.686887175419702,1,36,0.7094139521011815,948
1315,60,RL,85.0,11075,Noune,Reg,Lvl,Inside,Gtl,NAmes,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,Noune,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,LwQ,GasA,TA,Y,SBrkr,0,2112,0,0,2,1,4,1,TA,9,2,Gd,Attchd,1969.0,Unf,2,576,TA,TA,Y,280,Noune,Noune,0,WD,Normal,12.239995696974733,0,0,0.6714201609030055,2112
1316,20,RL,61.0,10226,Noune,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,Gd,TA,PConc,Ex,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,0,1630,1,0,2,0,3,1,Ex,8,1,Gd,Attchd,2008.0,RFn,3,860,TA,TA,Y,172,Noune,Noune,0,WD,Normal,12.596403811053621,1,42,-1.3906200405257108,1630
1317,120,FV,47.0,4230,Pave,Reg,Lvl,Corner,Gtl,Somerst,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1352,0,0,2,0,2,1,Gd,5,1,Gd,Attchd,2006.0,RFn,2,466,TA,TA,Y,0,Noune,Noune,0,New,Partial,12.249615734512616,1,241,-1.3578742733509468,1352
1318,20,RL,71.68253968253968,14781,Noune,IR2,Lvl,CulDSac,Gtl,CollgCr,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,0,1787,0,0,2,0,3,1,Gd,7,1,TA,Attchd,2001.0,RFn,3,748,TA,TA,Y,198,Noune,Noune,0,WD,Normal,12.524530013005734,1,150,-1.4065078016364296,1787
1319,20,RL,75.0,10215,Noune,Reg,Bnk,Inside,Gtl,Edwards,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,TA,TA,PConc,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,0,948,0,0,1,0,3,1,TA,5,0,Noune,Attchd,1954.0,Unf,1,248,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.6172944892629,0,0,0.057866817452371204,948
1320,20,RL,70.0,8400,Noune,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,Noune,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Rec,GasA,Gd,Y,SBrkr,0,1478,1,0,1,1,3,1,TA,6,2,Gd,Attchd,1957.0,RFn,2,442,TA,TA,Y,114,Noune,Noune,0,WD,Normal,11.960817678718287,1,216,0.5901096881947943,1478
1321,20,RL,57.509803921568626,6627,Noune,IR1,Lvl,Corner,Gtl,BrkSide,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,Noune,0.0,TA,TA,CBlock,Noune,Noune,Noune,Noune,Noune,Floor,TA,N,SBrkr,0,720,0,0,1,0,2,1,TA,4,0,Noune,Detchd,1955.0,Unf,1,287,TA,Fa,Y,0,Noune,Noune,0,WD,Normal,11.19135563385109,0,0,-1.1939028762387944,720
1322,60,RL,107.0,10186,Noune,IR1,Lvl,Inside,Gtl,NoRidge,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,Noune,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1923,1,0,2,1,3,1,Gd,8,1,TA,Attchd,1992.0,RFn,2,564,TA,TA,Y,240,Noune,Noune,0,WD,Normal,12.154784614286667,1,39,0.5735082939201471,1923
1323,30,RL,50.0,5330,Noune,Reg,HLS,Inside,Gtl,BrkSide,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,Noune,0.0,Fa,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Gd,Y,SBrkr,0,708,0,0,1,0,2,1,Fa,5,0,Noune,Noune,1940.0,Noune,0,0,Noune,Noune,Y,164,Noune,Noune,0,WD,Normal,11.320565693461432,0,0,-0.4728169118532343,708
1324,20,RL,75.0,9986,Noune,Reg,Lvl,Inside,Gtl,Somerst,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,0,1795,0,0,2,0,2,1,Gd,7,1,Gd,Attchd,2007.0,RFn,3,895,TA,TA,Y,0,Noune,Noune,0,New,Partial,11.898194668458823,1,49,-1.4116015876413928,1795
1325,30,RM,40.0,3636,Noune,Reg,Lvl,Inside,Gtl,IDOTRR,1Fam,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,Noune,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,GasA,Fa,N,SBrkr,0,796,0,0,1,0,2,1,TA,5,0,Noune,Noune,1922.0,Noune,0,0,Noune,Noune,N,0,MnPrv,Noune,0,WD,Normal,10.915106645867503,1,100,-1.2904422490947658,796
1326,30,RH,70.0,4270,Noune,Reg,Bnk,Inside,Mod,Edwards,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,Noune,0.0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,0,774,0,0,1,0,3,1,Gd,6,0,Noune,Noune,1931.0,Noune,0,0,Noune,Noune,Y,0,Noune,Noune,0,WD,Normal,11.277215789596893,1,286,0.24005246869481808,774
1327,20,RL,60.0,6600,Noune,Reg,Lvl,Inside,Gtl,Mitchel,1Fam,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,0,816,0,1,1,0,3,1,Gd,5,1,Ex,Attchd,1982.0,Unf,1,264,TA,TA,Y,0,MnPrv,Noune,0,WD,Normal,11.779136168550774,0,0,0.47451525088962854,816
1329,60,RL,63.0,9084,Noune,IR1,Lvl,Inside,Gtl,Gilbert,1Fam,2Story,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,Noune,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,0,1632,0,0,2,1,3,1,TA,8,1,TA,Attchd,1998.0,Fin,2,462,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.081081821061819,1,28,-1.307300255158811,1632
1330,20,RL,85.0,10000,Noune,Reg,Lvl,Inside,Gtl,Somerst,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,Gd,TA,PConc,Gd,Gd,Av,Unf,Unf,GasA,Ex,Y,SBrkr,0,1588,0,0,2,0,3,1,Gd,7,1,Gd,Attchd,2006.0,RFn,3,825,TA,TA,Y,144,Noune,Noune,0,WD,Normal,12.33270970174018,1,45,-1.3864964994740736,1588
1331,80,RL,55.0,10780,Noune,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,Noune,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,Gd,Y,SBrkr,0,954,0,0,1,0,3,1,TA,6,0,Noune,Detchd,1976.0,Unf,2,576,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.794345471549745,0,0,0.027351576851876322,954
1332,20,RL,67.0,8877,Noune,Reg,Lvl,Inside,Mod,Edwards,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,Noune,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,GasA,Ex,Y,SBrkr,0,816,1,0,1,0,2,1,TA,3,1,Gd,Detchd,1958.0,Unf,1,288,Fa,Fa,Y,0,Noune,Noune,0,WD,Normal,11.51293546492023,0,0,0.6096194201657873,816
1333,50,RM,60.0,7200,Noune,Reg,Lvl,Corner,Gtl,IDOTRR,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,Noune,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1360,0,0,1,1,2,1,Gd,6,0,Noune,Detchd,1951.0,Unf,1,297,TA,TA,Y,0,MnPrv,Noune,0,WD,Normal,11.74006900564972,2,255,-1.2912912134289263,1360
1334,160,RM,24.0,2368,Noune,Reg,Lvl,Inside,Gtl,BrDale,TwnhsE,2Story,5,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,Noune,312.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,TA,Y,SBrkr,0,1365,0,0,1,1,3,1,TA,7,0,Noune,Attchd,1970.0,Unf,2,440,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.736077016252437,1,36,0.8225968275740981,1365
1335,20,RL,80.0,9650,Noune,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,0,1334,0,1,2,0,2,1,TA,6,1,TA,Attchd,1977.0,RFn,2,630,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.031129798974042,1,16,0.5338266577536082,1334
1336,90,RL,87.0,9246,Noune,IR1,Lvl,Inside,Gtl,NWAmes,Duplex,1Story,5,5,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,564.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0,1656,0,0,2,0,4,2,TA,8,0,Noune,Detchd,1973.0,Unf,2,506,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.813037464800539,1,211,-1.3947435815773477,1656
1338,60,RL,95.0,13450,Noune,IR1,Lvl,Corner,Gtl,CollgCr,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1861,1,0,2,1,3,1,Gd,8,0,Noune,BuiltIn,2002.0,RFn,2,492,TA,TA,Y,146,Noune,Noune,0,WD,Normal,12.206077645517674,1,91,0.6250636376933221,1861
1339,20,RL,120.0,9560,Noune,IR1,Lvl,Corner,Gtl,CollgCr,1Fam,1Story,5,7,1972,1972,Hip,CompShg,MetalSd,MetalSd,Noune,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,Unf,GasA,Ex,Y,SBrkr,0,864,0,0,1,0,3,1,TA,5,0,Noune,Attchd,1972.0,RFn,1,288,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.763691965388299,0,0,-0.3060872712099341,864
1340,20,RL,70.0,8294,Noune,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,4,5,1971,1971,Gable,CompShg,MetalSd,MetalSd,Noune,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0,872,0,0,1,0,3,1,TA,5,0,Noune,Detchd,1974.0,Unf,4,480,TA,TA,Y,0,GdWo,Noune,0,WD,Normal,11.719947764402807,0,0,-1.2979616474830449,872
1341,20,RL,66.0,13695,Noune,Reg,Lvl,Inside,Gtl,SawyerW,1Fam,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1114,1,0,1,0,3,1,Gd,6,0,Noune,Detchd,2004.0,Unf,2,576,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.951186847493476,1,78,0.915374060761395,1114
1342,60,RL,71.68253968253968,9375,Noune,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,149.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,2169,0,0,2,1,3,1,Gd,7,1,Gd,Attchd,2002.0,RFn,2,647,TA,TA,Y,192,Noune,Noune,0,WD,Normal,12.339295865674435,1,87,-1.3496271912476727,2169
